#curie_map:					
"#  NCIT: ""http://purl.obolibrary.org/obo/NCIT_"""					
"#  UBERON: ""http://purl.obolibrary.org/obo/UBERON_"""					
"#  owl: ""http://www.w3.org/2002/07/owl#"""					
subject_id	subject_label	predicate_id	predicate_label	object_id	object_label
NCIT:C33736	Tarsal Plate	owl:equivalentClass	equivalent to	UBERON:0004772	eyelid tarsus
NCIT:C96518	Taste Bud	owl:equivalentClass	equivalent to	UBERON:0001727	taste bud
NCIT:C33738	Taste Pore	owl:equivalentClass	equivalent to	UBERON:0007691	gustatory pore
NCIT:C33739	Tear	owl:equivalentClass	equivalent to	UBERON:0001827	secretion of lacrimal gland
NCIT:C33740	Tectorial Membrane	owl:equivalentClass	equivalent to	UBERON:0002233	tectorial membrane of cochlea
NCIT:C12460	Tectum Mesencephali	owl:equivalentClass	equivalent to	UBERON:0002314	midbrain tectum
NCIT:C33741	Temporal Artery	owl:equivalentClass	equivalent to	UBERON:0001632	temporal artery
NCIT:C12797	Temporal Bone	owl:equivalentClass	equivalent to	UBERON:0001678	temporal bone
NCIT:C33742	Temporal Fossa	owl:equivalentClass	equivalent to	UBERON:0013463	temporal fossa
NCIT:C12353	Temporal Lobe	owl:equivalentClass	equivalent to	UBERON:0001871	temporal lobe
NCIT:C33743	Temporal Muscle	owl:equivalentClass	equivalent to	UBERON:0001598	temporalis muscle
NCIT:C33744	Temporal Sulcus	owl:equivalentClass	equivalent to	UBERON:0014687	temporal sulcus
NCIT:C53140	Temporal Vein	owl:equivalentClass	equivalent to	UBERON:0001671	temporal vein
NCIT:C33745	Temporary Tooth	owl:equivalentClass	equivalent to	UBERON:0007115	deciduous tooth
NCIT:C13045	Tendon	owl:equivalentClass	equivalent to	UBERON:0000043	tendon
NCIT:C96299	Tendon Sheath	owl:equivalentClass	equivalent to	UBERON:0000304	tendon sheath
NCIT:C53072	Tensor Fasciae Lata	owl:equivalentClass	equivalent to	UBERON:0001376	tensor fasciae latae muscle
NCIT:C33748	Tensor Tympani	owl:equivalentClass	equivalent to	UBERON:0001600	tensor tympani
NCIT:C33749	Tentorium Cerebelli	owl:equivalentClass	equivalent to	UBERON:0006691	tentorium cerebelli
NCIT:C33750	Teres Major Muscle	owl:equivalentClass	equivalent to	UBERON:0001478	teres major muscle
NCIT:C33751	Teres Minor Muscle	owl:equivalentClass	equivalent to	UBERON:0010496	teres minor muscle
NCIT:C33752	Teres Muscle	owl:equivalentClass	equivalent to	UBERON:0010467	teres muscle
NCIT:C33754	Terminal Bronchiole	owl:equivalentClass	equivalent to	UBERON:0002187	terminal bronchiole
NCIT:C33755	Terminal Bronchiole Epithelium	owl:equivalentClass	equivalent to	UBERON:0001958	terminal bronchiole epithelium
NCIT:C34310	Tertiary Chorionic Villus	owl:equivalentClass	equivalent to	UBERON:0009995	tertiary chorionic villus
NCIT:C12412	Testis	owl:equivalentClass	equivalent to	UBERON:0000473	testis
NCIT:C13822	Thermoreceptor	owl:equivalentClass	equivalent to	UBERON:0035018	thermoreceptor
NCIT:C33763	Thigh	owl:equivalentClass	equivalent to	UBERON:0000376	hindlimb stylopod
NCIT:C60732	Third Molar	owl:equivalentClass	equivalent to	UBERON:0018377	molar tooth 3
NCIT:C34311	Third Pharyngeal Pouch	owl:equivalentClass	equivalent to	UBERON:0007124	pharyngeal pouch 3
NCIT:C12827	Third Ventricle	owl:equivalentClass	equivalent to	UBERON:0002286	third ventricle
NCIT:C12905	Thoracic Cavity	owl:equivalentClass	equivalent to	UBERON:0002224	thoracic cavity
NCIT:C33768	Thoracic Duct	owl:equivalentClass	equivalent to	UBERON:0001631	thoracic duct
NCIT:C12251	Thoracic Esophagus	owl:equivalentClass	equivalent to	UBERON:0035216	thoracic part of esophagus
NCIT:C52829	Thoracic Ganglion	owl:equivalentClass	equivalent to	UBERON:0000961	thoracic ganglion
NCIT:C33769	Thoracic Lymph Node	owl:equivalentClass	equivalent to	UBERON:0007644	thoracic lymph node
NCIT:C12894	Thoracic Spinal Cord	owl:equivalentClass	equivalent to	UBERON:0003038	thoracic spinal cord
NCIT:C69315	Thoracic Spine	owl:equivalentClass	equivalent to	UBERON:0006073	thoracic region of vertebral column
NCIT:C52827	Thoracic Sympathetic Nerve Trunk	owl:equivalentClass	equivalent to	UBERON:0004863	thoracic sympathetic nerve trunk
NCIT:C53142	Thoracic Vein	owl:equivalentClass	equivalent to	UBERON:0005194	thoracic vein
NCIT:C12798	Thoracic Vertebra	owl:equivalentClass	equivalent to	UBERON:0002347	thoracic vertebra
NCIT:C32046	Thoracoacromial Artery	owl:equivalentClass	equivalent to	UBERON:0001395	thoraco-acromial artery
NCIT:C53018	Thoracodorsal Artery	owl:equivalentClass	equivalent to	UBERON:0002011	thoracodorsal artery
NCIT:C54272	Throat	owl:equivalentClass	equivalent to	UBERON:0000341	throat
NCIT:C33770	Thymic Capsule	owl:equivalentClass	equivalent to	UBERON:0002122	capsule of thymus
NCIT:C45713	Thymic Epithelial Tissue	owl:equivalentClass	equivalent to	UBERON:0003846	thymus epithelium
NCIT:C33772	Thymic Lobule	owl:equivalentClass	equivalent to	UBERON:0002125	thymus lobule
NCIT:C33773	Thymic Trabecula	owl:equivalentClass	equivalent to	UBERON:0004791	thymus trabecula
NCIT:C53143	Thymic Vein	owl:equivalentClass	equivalent to	UBERON:0001591	thymic vein
NCIT:C33774	Thymus Cortex	owl:equivalentClass	equivalent to	UBERON:0002123	cortex of thymus
NCIT:C12433	Thymus Gland	owl:equivalentClass	equivalent to	UBERON:0002370	thymus
NCIT:C33775	Thymus Medulla	owl:equivalentClass	equivalent to	UBERON:0002124	medulla of thymus
NCIT:C33776	Thyroarytenoid Muscle	owl:equivalentClass	equivalent to	UBERON:0008576	thyro-arytenoid
NCIT:C33777	Thyroepiglottic Ligament	owl:equivalentClass	equivalent to	UBERON:0013168	thyroepiglottic ligament
NCIT:C33778	Thyroepiglottic Muscle	owl:equivalentClass	equivalent to	UBERON:0010927	thyroepiglotticus muscle
NCIT:C49783	Thyroglossal Duct	owl:equivalentClass	equivalent to	UBERON:0002254	thyroglossal duct
NCIT:C53178	Thyrohyoid	owl:equivalentClass	equivalent to	UBERON:0001110	thyrohyoid muscle
NCIT:C33779	Thyrohyoid Ligament	owl:equivalentClass	equivalent to	UBERON:0010921	thyrohyoid ligament
NCIT:C53020	Thyroid Artery	owl:equivalentClass	equivalent to	UBERON:0003847	thyroid artery
NCIT:C33780	Thyroid Cartilage	owl:equivalentClass	equivalent to	UBERON:0001738	thyroid cartilage
NCIT:C12400	Thyroid Gland	owl:equivalentClass	equivalent to	UBERON:0002046	thyroid gland
NCIT:C33781	Thyroid Gland Capsule	owl:equivalentClass	equivalent to	UBERON:0001746	capsule of thyroid gland
NCIT:C33782	Thyroid Gland Follicle	owl:equivalentClass	equivalent to	UBERON:0005305	thyroid follicle
NCIT:C32887	Thyroid Gland Isthmus	owl:equivalentClass	equivalent to	UBERON:0001609	isthmus of thyroid gland
NCIT:C33784	Thyroid Gland Lobe	owl:equivalentClass	equivalent to	UBERON:0001118	lobe of thyroid gland
NCIT:C34312	Thyroid Primordium	owl:equivalentClass	equivalent to	UBERON:0003091	thyroid primordium
NCIT:C12800	Tibia	owl:equivalentClass	equivalent to	UBERON:0000979	tibia
NCIT:C12824	Tibial Artery	owl:equivalentClass	equivalent to	UBERON:0007610	tibial artery
NCIT:C52809	Tibial Nerve	owl:equivalentClass	equivalent to	UBERON:0001323	tibial nerve
NCIT:C120675	Tibial Shaft	owl:equivalentClass	equivalent to	UBERON:0013280	diaphysis of tibia
NCIT:C33787	Tibial Vein	owl:equivalentClass	equivalent to	UBERON:0010370	tibial vein
NCIT:C53076	Tibialis	owl:equivalentClass	equivalent to	UBERON:0008230	tibialis
NCIT:C117874	Tibialis Anterior Muscle	owl:equivalentClass	equivalent to	UBERON:0001385	tibialis anterior
NCIT:C12801	Tissue	owl:equivalentClass	equivalent to	UBERON:0000479	tissue
NCIT:C33788	Toe	owl:equivalentClass	equivalent to	UBERON:0001466	pedal digit
NCIT:C33789	Toe Joint	owl:equivalentClass	equivalent to	UBERON:0007721	interphalangeal joint of pes
NCIT:C33790	Toenail	owl:equivalentClass	equivalent to	UBERON:0009567	nail of pedal digit
NCIT:C12422	Tongue	owl:equivalentClass	equivalent to	UBERON:0001723	tongue
NCIT:C49300	Tongue Epithelium	owl:equivalentClass	equivalent to	UBERON:0003357	epithelium of tongue
NCIT:C49301	Tongue Skeletal Muscle Tissue	owl:equivalentClass	equivalent to	UBERON:0000378	tongue muscle
NCIT:C12802	Tonsil	owl:equivalentClass	equivalent to	UBERON:0002372	tonsil
NCIT:C33791	Tonsillar Crypt	owl:equivalentClass	equivalent to	UBERON:0012181	tonsil crypt
NCIT:C12235	Tonsillar Fossa	owl:equivalentClass	equivalent to	UBERON:0035228	tonsillar fossa
NCIT:C12506	Tooth	owl:equivalentClass	equivalent to	UBERON:0001091	calcareous tooth
NCIT:C34313	Tooth Bud	owl:equivalentClass	equivalent to	UBERON:0008281	tooth bud
NCIT:C94568	Tooth Cusp	owl:equivalentClass	equivalent to	UBERON:0006844	cusp of tooth
NCIT:C94543	Tooth Socket	owl:equivalentClass	equivalent to	UBERON:0003686	tooth socket
NCIT:C12803	Trabecular Meshwork	owl:equivalentClass	equivalent to	UBERON:0005969	eye trabecular meshwork
NCIT:C12428	Trachea	owl:equivalentClass	equivalent to	UBERON:0003126	trachea
NCIT:C49303	Trachea Basal Lamina	owl:equivalentClass	equivalent to	UBERON:0004799	trachea basal lamina
NCIT:C49302	Trachea Basement Membrane	owl:equivalentClass	equivalent to	UBERON:0009653	trachea basement membrane
NCIT:C49304	Trachea Cartilage	owl:equivalentClass	equivalent to	UBERON:0003604	trachea cartilage
NCIT:C49305	Trachea Lamina Propria	owl:equivalentClass	equivalent to	UBERON:0000031	lamina propria of trachea
NCIT:C49307	Trachea Submucosa	owl:equivalentClass	equivalent to	UBERON:0002202	submucosa of trachea
NCIT:C33797	Tracheal Epithelium	owl:equivalentClass	equivalent to	UBERON:0001901	epithelium of trachea
NCIT:C77651	Tracheobronchial Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015472	tracheobronchial lymph node
NCIT:C117875	Tracheobronchial Tree	owl:equivalentClass	equivalent to	UBERON:0007196	tracheobronchial tree
NCIT:C34315	Tracheoesophageal Fold	owl:equivalentClass	equivalent to	UBERON:0036069	tracheoesophageal fold
NCIT:C34316	Tracheoesophageal Septum	owl:equivalentClass	equivalent to	UBERON:0036070	tracheoesophageal septum
NCIT:C33801	Tragus	owl:equivalentClass	equivalent to	UBERON:0010887	tragus
NCIT:C33805	Transversalis	owl:equivalentClass	equivalent to	UBERON:0001221	transversus abdominis muscle
NCIT:C12385	Transverse Colon	owl:equivalentClass	equivalent to	UBERON:0001157	transverse colon
NCIT:C53025	Transverse Facial Artery	owl:equivalentClass	equivalent to	UBERON:0001615	transverse facial artery
NCIT:C33807	Transverse Rectal Fold	owl:equivalentClass	equivalent to	UBERON:0035377	transverse fold of rectum
NCIT:C102354	Transverse Tarsal Joint	owl:equivalentClass	equivalent to	UBERON:0011962	transverse tarsal joint
NCIT:C53179	Transversus Abdominis	owl:equivalentClass	equivalent to	UBERON:0001221	transversus abdominis muscle
NCIT:C53180	Transversus Thoracis	owl:equivalentClass	equivalent to	UBERON:0002404	transversus thoracis
NCIT:C12857	Trapezial Bone	owl:equivalentClass	equivalent to	UBERON:0001430	distal carpal bone 1
NCIT:C33809	Trapezius Muscle	owl:equivalentClass	equivalent to	UBERON:0002380	trapezius muscle
NCIT:C12859	Trapezoid Bone	owl:equivalentClass	equivalent to	UBERON:0001431	distal carpal bone 2
NCIT:C12858	Triangular Bone	owl:equivalentClass	equivalent to	UBERON:0002445	ulnare
NCIT:C33811	Triangular Part of the Inferior Frontal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002629	triangular part of inferior frontal gyrus
NCIT:C90604	Triceps Brachii	owl:equivalentClass	equivalent to	UBERON:0001509	triceps brachii
NCIT:C53181	Triceps Surae	owl:equivalentClass	equivalent to	UBERON:0001665	triceps surae
NCIT:C12805	Tricuspid Valve	owl:equivalentClass	equivalent to	UBERON:0002134	tricuspid valve
NCIT:C62642	Trigeminal Ganglion	owl:equivalentClass	equivalent to	UBERON:0001675	trigeminal ganglion
NCIT:C12806	Trigeminal Nerve	owl:equivalentClass	equivalent to	UBERON:0001645	trigeminal nerve
NCIT:C12807	Trigeminal Nucleus	owl:equivalentClass	equivalent to	UBERON:0002925	trigeminal nucleus
NCIT:C33813	Trigonum Olfactorium	owl:equivalentClass	equivalent to	UBERON:0002922	olfactory trigone
NCIT:C33814	Trochanter	owl:equivalentClass	equivalent to	UBERON:0000980	trochanter
NCIT:C12808	Trochlear Nerve	owl:equivalentClass	equivalent to	UBERON:0001644	trochlear nerve
NCIT:C93292	Trophoblast	owl:equivalentClass	equivalent to	UBERON:0000088	trophoblast
NCIT:C33816	Trunk	owl:equivalentClass	equivalent to	UBERON:0002100	trunk
NCIT:C33817	Tuber Cinereum	owl:equivalentClass	equivalent to	UBERON:0002620	tuber cinereum
NCIT:C45911	Tuberculum Sellae	owl:equivalentClass	equivalent to	UBERON:0035298	tuberculum sellae
NCIT:C33818	Tunica Adventitia	owl:equivalentClass	equivalent to	UBERON:0005734	tunica adventitia of blood vessel
NCIT:C33819	Tunica Albuginea	owl:equivalentClass	equivalent to	UBERON:0006643	tunica albuginea of testis
NCIT:C33820	Tunica Intima	owl:equivalentClass	equivalent to	UBERON:0002523	tunica intima
NCIT:C33821	Tunica Media	owl:equivalentClass	equivalent to	UBERON:0002522	tunica media
NCIT:C33822	Tunica Vaginalis	owl:equivalentClass	equivalent to	UBERON:0006650	tunica vaginalis testis
NCIT:C49308	Tympanic Epithelium	owl:equivalentClass	equivalent to	UBERON:0009647	tympanic membrane epithelium
NCIT:C12502	Tympanic Membrane	owl:equivalentClass	equivalent to	UBERON:0002364	tympanic membrane
NCIT:C12809	Ulna	owl:equivalentClass	equivalent to	UBERON:0001424	ulna
NCIT:C12839	Ulnar Artery	owl:equivalentClass	equivalent to	UBERON:0001406	ulnar artery
NCIT:C33826	Ulnar Artery Branch	owl:equivalentClass	equivalent to	UBERON:0035304	branch of ulnar artery
NCIT:C52807	Ulnar Nerve	owl:equivalentClass	equivalent to	UBERON:0001494	ulnar nerve
NCIT:C120676	Ulnar Shaft	owl:equivalentClass	equivalent to	UBERON:0001010	diaphysis of ulna
NCIT:C33827	Umbilical Artery	owl:equivalentClass	equivalent to	UBERON:0001310	umbilical artery
NCIT:C34320	Umbilical Cord	owl:equivalentClass	equivalent to	UBERON:0002331	umbilical cord
NCIT:C33830	Umbilical Vein	owl:equivalentClass	equivalent to	UBERON:0002066	umbilical vein
NCIT:C77533	Umbilicus	owl:equivalentClass	equivalent to	UBERON:0007118	umbilicus
NCIT:C62432	Uncinate Process of Pancreas	owl:equivalentClass	equivalent to	UBERON:0010373	uncinate process of pancreas
NCIT:C33835	Unmyelinated Nerve Fiber	owl:equivalentClass	equivalent to	UBERON:0006136	unmyelinated nerve fiber
NCIT:C33836	Upper Esophageal Sphincter	owl:equivalentClass	equivalent to	UBERON:0007268	upper esophageal sphincter
NCIT:C12671	Upper Extremity	owl:equivalentClass	equivalent to	UBERON:0002102	forelimb
NCIT:C49581	Upper Eyelid	owl:equivalentClass	equivalent to	UBERON:0001712	upper eyelid
NCIT:C33837	Upper Gastrointestinal Tract	owl:equivalentClass	equivalent to	UBERON:0004908	upper digestive tract
NCIT:C54205	Upper Gingiva	owl:equivalentClass	equivalent to	UBERON:0011601	gingiva of upper jaw
NCIT:C49794	Upper Jaw Incisor	owl:equivalentClass	equivalent to	UBERON:0003450	upper jaw incisor
NCIT:C49795	Upper Jaw Molar	owl:equivalentClass	equivalent to	UBERON:0003666	upper jaw molar
NCIT:C49792	Upper Jaw Tooth	owl:equivalentClass	equivalent to	UBERON:0003267	tooth of upper jaw
NCIT:C33021	Upper Lobe of the Left Lung	owl:equivalentClass	equivalent to	UBERON:0008952	upper lobe of left lung
NCIT:C12285	Upper Lobe of the Lung	owl:equivalentClass	equivalent to	UBERON:0008948	upper lobe of lung
NCIT:C33023	Upper Lobe of the Right Lung	owl:equivalentClass	equivalent to	UBERON:0002170	upper lobe of right lung
NCIT:C12253	Upper Third of the Esophagus	owl:equivalentClass	equivalent to	UBERON:0013472	upper esophagus
NCIT:C12301	Upper-Inner Quadrant of the Breast	owl:equivalentClass	equivalent to	UBERON:0035542	upper inner quadrant of breast
NCIT:C12303	Upper-Outer Quadrant of the Breast	owl:equivalentClass	equivalent to	UBERON:0035328	upper outer quadrant of breast
NCIT:C12338	Urachus	owl:equivalentClass	equivalent to	UBERON:0002068	urachus
NCIT:C12416	Ureter	owl:equivalentClass	equivalent to	UBERON:0000056	ureter
NCIT:C12337	Ureteric Orifice	owl:equivalentClass	equivalent to	UBERON:0012303	ureteral orifice
NCIT:C106203	Ureteropelvic Junction	owl:equivalentClass	equivalent to	UBERON:0009972	ureteropelvic junction
NCIT:C106202	Ureterovesical Junction	owl:equivalentClass	equivalent to	UBERON:0009973	ureterovesical junction
NCIT:C12417	Urethra	owl:equivalentClass	equivalent to	UBERON:0000057	urethra
NCIT:C49309	Urethra Epithelium	owl:equivalentClass	equivalent to	UBERON:0002325	epithelium of urethra
NCIT:C49310	Urethra Urothelium	owl:equivalentClass	equivalent to	UBERON:0004787	urethra urothelium
NCIT:C12339	Urethral Gland	owl:equivalentClass	equivalent to	UBERON:0001338	urethral gland
NCIT:C128573	Urethral Sphincter	owl:equivalentClass	equivalent to	UBERON:0004917	urethral sphincter
NCIT:C13283	Urine	owl:equivalentClass	equivalent to	UBERON:0001088	urine
NCIT:C34323	Urorectal Septum	owl:equivalentClass	equivalent to	UBERON:0005760	urorectal septum
NCIT:C12884	Urothelium	owl:equivalentClass	equivalent to	UBERON:0000365	urothelium
NCIT:C12405	Uterus	owl:equivalentClass	equivalent to	UBERON:0000995	uterus
NCIT:C33844	Utricle	owl:equivalentClass	equivalent to	UBERON:0001853	utricle of membranous labyrinth
NCIT:C33845	Utriculosaccular Duct	owl:equivalentClass	equivalent to	UBERON:0011774	utriculosaccular duct
NCIT:C12811	Uvea	owl:equivalentClass	equivalent to	UBERON:0001768	uvea
NCIT:C12232	Uvula	owl:equivalentClass	equivalent to	UBERON:0001734	palatine uvula
NCIT:C12407	Vagina	owl:equivalentClass	equivalent to	UBERON:0000996	vagina
NCIT:C49313	Vaginal Epithelium	owl:equivalentClass	equivalent to	UBERON:0001344	epithelium of vagina
NCIT:C33848	Vaginal Fornix	owl:equivalentClass	equivalent to	UBERON:0000051	fornix of vagina
NCIT:C34325	Vaginal Plate	owl:equivalentClass	equivalent to	UBERON:0013244	vaginal plate
NCIT:C49314	Vaginal Squamous Epithelium	owl:equivalentClass	equivalent to	UBERON:0006923	vagina squamous epithelium
NCIT:C12812	Vagus Nerve	owl:equivalentClass	equivalent to	UBERON:0001759	vagus nerve
NCIT:C12237	Vallecula	owl:equivalentClass	equivalent to	UBERON:0013165	epiglottic vallecula
NCIT:C12813	Vas Deferens	owl:equivalentClass	equivalent to	UBERON:0001000	vas deferens
NCIT:C49315	Vas Deferens Epithelium	owl:equivalentClass	equivalent to	UBERON:0004806	vas deferens epithelium
NCIT:C33852	Vasa Vasorum	owl:equivalentClass	equivalent to	UBERON:0003710	vasa vasorum
NCIT:C33853	Vascular Smooth Muscle Tissue	owl:equivalentClass	equivalent to	UBERON:0004237	blood vessel smooth muscle
NCIT:C33854	Vascular System	owl:equivalentClass	equivalent to	UBERON:0007798	vascular system
NCIT:C53073	Vastus Lateralis	owl:equivalentClass	equivalent to	UBERON:0001379	vastus lateralis
NCIT:C117736	Vastus Medialis Muscle	owl:equivalentClass	equivalent to	UBERON:0001380	vastus medialis
NCIT:C13172	Vater-Pacini Corpuscle	owl:equivalentClass	equivalent to	UBERON:0003719	Pacinian corpuscle
NCIT:C12814	Vein	owl:equivalentClass	equivalent to	UBERON:0001638	vein
NCIT:C49317	Vein Endothelium	owl:equivalentClass	equivalent to	UBERON:0001919	endothelium of vein
NCIT:C12817	Vena Cava	owl:equivalentClass	equivalent to	UBERON:0004087	vena cava
NCIT:C49318	Vena Cava Endothelium	owl:equivalentClass	equivalent to	UBERON:0004698	vena cava endothelium
